phase,category,filename,img_path,exists,annot_A,annot_B,annot_C,soft_anger,soft_contempt,soft_disgust,soft_fear,soft_happy,soft_neutral,soft_sad,soft_surprise
train,sadness,d6el28f87858891b36bc1d1b9828ceed99f9288a2b6c408a18a8d14122898404a.jpg,./Data/EST_data/img_train/sadness/d6el28f87858891b36bc1d1b9828ceed99f9288a2b6c408a18a8d14122898404a.jpg,True,상처,중립,상처,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666666,0.0
train,sadness,qbb28e19e2ac502a764aa6b31f62f423aeaa68b25359323734a15658ce0a6v2tn.jpg,./Data/EST_data/img_train/sadness/qbb28e19e2ac502a764aa6b31f62f423aeaa68b25359323734a15658ce0a6v2tn.jpg,True,슬픔,기쁨,중립,0.0,0.0,0.0,0.0,0.3333333333333333,0.43333333333333335,0.2333333333333333,0.0
train,sadness,04ju055d8595c20f3d338865cd60038285c30c6d28a3eb32d0eb448d54605xetj.jpg,./Data/EST_data/img_train/sadness/04ju055d8595c20f3d338865cd60038285c30c6d28a3eb32d0eb448d54605xetj.jpg,True,중립,슬픔,상처,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666666,0.0
train,sadness,7zt8a47f8beb5b83fd5ce76c9081721afbc029e5f6aeed80e9a85d20542b4zuqt.jpg,./Data/EST_data/img_train/sadness/7zt8a47f8beb5b83fd5ce76c9081721afbc029e5f6aeed80e9a85d20542b4zuqt.jpg,True,슬픔,분노,상처,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.4666666666666666,0.0
train,sadness,1xfc0ca74f645b4ff15a41c5c478575a5f45d9cece51ceaf8dc6faccffdc8ox76.jpg,./Data/EST_data/img_train/sadness/1xfc0ca74f645b4ff15a41c5c478575a5f45d9cece51ceaf8dc6faccffdc8ox76.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,mg04afdd718772e12f030f22085d17dffc202b7123708277ed770fdcf7bd5gq9y.jpg,./Data/EST_data/img_train/sadness/mg04afdd718772e12f030f22085d17dffc202b7123708277ed770fdcf7bd5gq9y.jpg,True,슬픔,불안,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.2333333333333333,0.0
train,sadness,5ful055c09efd4a4f6f60781b7fe565357575f4b15ef8255de4bb2e596b5euyqx.jpg,./Data/EST_data/img_train/sadness/5ful055c09efd4a4f6f60781b7fe565357575f4b15ef8255de4bb2e596b5euyqx.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,v79a3e031fa267b1af373ec12e1c329c0fffdbe778342cdc4cc283198d7fbrwsx.jpg,./Data/EST_data/img_train/sadness/v79a3e031fa267b1af373ec12e1c329c0fffdbe778342cdc4cc283198d7fbrwsx.jpg,True,상처,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,z07o69c4dabb023e940cccd9a96a83347cd24145dabad4982db025c090a5bv96c.jpg,./Data/EST_data/img_train/sadness/z07o69c4dabb023e940cccd9a96a83347cd24145dabad4982db025c090a5bv96c.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,2buq2dce3c6965b6d86f7ddbb1be14db449eb623fb06c6600ab5064b48a0d6nb7.jpg,./Data/EST_data/img_train/sadness/2buq2dce3c6965b6d86f7ddbb1be14db449eb623fb06c6600ab5064b48a0d6nb7.jpg,True,중립,슬픔,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.43333333333333335,0.2333333333333333,0.0
train,sadness,sc5we9daf9500a1fc7069ab9fb755930d867709524b99a74944856faf6a79izzx.jpg,./Data/EST_data/img_train/sadness/sc5we9daf9500a1fc7069ab9fb755930d867709524b99a74944856faf6a79izzx.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,4bjbc60c9596fa1aae4d618845af5ec48a841ccfd4adc418ec704648ee5d47qcd.jpg,./Data/EST_data/img_train/sadness/4bjbc60c9596fa1aae4d618845af5ec48a841ccfd4adc418ec704648ee5d47qcd.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,w6kuc9c1a4737bce297973b4c64c1f42767733627eb60977888b75494b8c1wxrd.jpg,./Data/EST_data/img_train/sadness/w6kuc9c1a4737bce297973b4c64c1f42767733627eb60977888b75494b8c1wxrd.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,vbs9bede3e408b5c8182d88ce695f7b08ce3b3ddd28d86f2f8852649587b35eiy.jpg,./Data/EST_data/img_train/sadness/vbs9bede3e408b5c8182d88ce695f7b08ce3b3ddd28d86f2f8852649587b35eiy.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,leg035b94f30df24114dfb6d3b5b04fba1aaa8d9a4f50bba9dcaf9dcaa38b56u8.jpg,./Data/EST_data/img_train/sadness/leg035b94f30df24114dfb6d3b5b04fba1aaa8d9a4f50bba9dcaf9dcaa38b56u8.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,zj4zf01290696a621736b85b7fbf0588a680b1a0092bb0860b2fc2f6f7f66qwfz.jpg,./Data/EST_data/img_train/sadness/zj4zf01290696a621736b85b7fbf0588a680b1a0092bb0860b2fc2f6f7f66qwfz.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,4qpwc8155d14dab678186db461866a4db5524d2d2575b67b2ec42b7057288k5j1.jpg,./Data/EST_data/img_train/sadness/4qpwc8155d14dab678186db461866a4db5524d2d2575b67b2ec42b7057288k5j1.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,4zqn0aa60d409f7066021a4a16e6c9a8fd0d41e705631966baa0e031a5ac9ypyy.jpg,./Data/EST_data/img_train/sadness/4zqn0aa60d409f7066021a4a16e6c9a8fd0d41e705631966baa0e031a5ac9ypyy.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,lxdh1767c148799687727be7dec8d779ad2b6beccd2ee4a6aa4c9b5aab9f7dwta.jpg,./Data/EST_data/img_train/sadness/lxdh1767c148799687727be7dec8d779ad2b6beccd2ee4a6aa4c9b5aab9f7dwta.jpg,True,불안,상처,슬픔,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,x2tp9e70bbf2e1e879166c9e983ff0f982eaffb227aa9c61213360f0a380db5z2.jpg,./Data/EST_data/img_train/sadness/x2tp9e70bbf2e1e879166c9e983ff0f982eaffb227aa9c61213360f0a380db5z2.jpg,True,슬픔,슬픔,상처,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,49ie7b7f5f107f94f5f45b925006f0c34041065cfb7c93f9b96a471cebde6enia.jpg,./Data/EST_data/img_train/sadness/49ie7b7f5f107f94f5f45b925006f0c34041065cfb7c93f9b96a471cebde6enia.jpg,True,중립,슬픔,중립,0.0,0.0,0.0,0.0,0.0,0.7666666666666666,0.2333333333333333,0.0
train,sadness,qzbk9b3c97839948f9f17b1f1283f89703b3290474579935313b0f93b137834h0.jpg,./Data/EST_data/img_train/sadness/qzbk9b3c97839948f9f17b1f1283f89703b3290474579935313b0f93b137834h0.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,osni0097dd7065c0f9cbc3c37ccbcbb75f99c859b1da0055770fa45b35c1eqmf3.jpg,./Data/EST_data/img_train/sadness/osni0097dd7065c0f9cbc3c37ccbcbb75f99c859b1da0055770fa45b35c1eqmf3.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,wbqa9db2d462d8779f45c8e03f671efde22c11236de45c1fc6327fc1d09c57elj.jpg,./Data/EST_data/img_train/sadness/wbqa9db2d462d8779f45c8e03f671efde22c11236de45c1fc6327fc1d09c57elj.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,d3peefff207e10505255825362ec06c2e593661198199e2402f29ccd88db0aulv.jpeg,./Data/EST_data/img_train/sadness/d3peefff207e10505255825362ec06c2e593661198199e2402f29ccd88db0aulv.jpeg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,hqs57873873efff4493475f8758345784c44f18f4e1289487079a24444831su5s.jpeg,./Data/EST_data/img_train/sadness/hqs57873873efff4493475f8758345784c44f18f4e1289487079a24444831su5s.jpeg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,aunx8f427ff8ab2e2aab94e8e2b9a424b8a4d8f8f7dd220543fe9970ef754c0aq.jpg,./Data/EST_data/img_train/sadness/aunx8f427ff8ab2e2aab94e8e2b9a424b8a4d8f8f7dd220543fe9970ef754c0aq.jpg,True,슬픔,슬픔,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,bvd0a1137709b1ee4997d7551fe75de7a13e61d763e1a431e709e4ebbed611byy.jpg,./Data/EST_data/img_train/sadness/bvd0a1137709b1ee4997d7551fe75de7a13e61d763e1a431e709e4ebbed611byy.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,a7fv46ee97f855a4a4255848a723528a55c71813596a734a78efde4b162a6irud.jpg,./Data/EST_data/img_train/sadness/a7fv46ee97f855a4a4255848a723528a55c71813596a734a78efde4b162a6irud.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,lidx15c7022044b38720fe79527ef273838bbd8be08b244b3d0c04d06d79einat.jpg,./Data/EST_data/img_train/sadness/lidx15c7022044b38720fe79527ef273838bbd8be08b244b3d0c04d06d79einat.jpg,True,중립,슬픔,분노,0.26666666666666666,0.0,0.0,0.0,0.0,0.5,0.2333333333333333,0.0
train,sadness,hnh04806f7a9e8f2e04e174efbc3826fbef67f7ee0dffba7e87237e42284f4nmp.jpg,./Data/EST_data/img_train/sadness/hnh04806f7a9e8f2e04e174efbc3826fbef67f7ee0dffba7e87237e42284f4nmp.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,5rma87f439a49134e4fec2497c6b4bc565339d04cc62ccb9fe5492e9f9166o0fo.jpg,./Data/EST_data/img_train/sadness/5rma87f439a49134e4fec2497c6b4bc565339d04cc62ccb9fe5492e9f9166o0fo.jpg,True,슬픔,불안,슬픔,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,o1ho738e8ea81947891f18f687edd289d5d199e874759aaeffded7ecd79e1i4a8.jpg,./Data/EST_data/img_train/sadness/o1ho738e8ea81947891f18f687edd289d5d199e874759aaeffded7ecd79e1i4a8.jpg,True,중립,중립,상처,0.0,0.0,0.0,0.0,0.0,0.7666666666666666,0.2333333333333333,0.0
train,sadness,y1u57287583e9ec75856e19574aa6950a5335ce13f5aa8a5a5f64ac55d7a74w5u.jpg,./Data/EST_data/img_train/sadness/y1u57287583e9ec75856e19574aa6950a5335ce13f5aa8a5a5f64ac55d7a74w5u.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,rcon0ef04f87eb8962eff00c8b6be64a2f680c9b270ee19b3db07f28daefe7ueq.jpg,./Data/EST_data/img_train/sadness/rcon0ef04f87eb8962eff00c8b6be64a2f680c9b270ee19b3db07f28daefe7ueq.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,7lw822a2a39620099e0d66b8b52e1529951d9249271ed9a94c8c422454498wmui.jpg,./Data/EST_data/img_train/sadness/7lw822a2a39620099e0d66b8b52e1529951d9249271ed9a94c8c422454498wmui.jpg,True,슬픔,슬픔,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,552f3313cf3f6e853c2a93f453daf8ad4341b37396aa5033bf3817a06e043tn72.jpg,./Data/EST_data/img_train/sadness/552f3313cf3f6e853c2a93f453daf8ad4341b37396aa5033bf3817a06e043tn72.jpg,True,당황,당황,분노,0.26666666666666666,0.0,0.0,0.19999999999999998,0.0,0.20000000000000004,0.0,0.3333333333333333
train,sadness,w9t4895a0639a190820d113e0c05d28157af21a257cc622715a6db663bfd1yz6e.jpg,./Data/EST_data/img_train/sadness/w9t4895a0639a190820d113e0c05d28157af21a257cc622715a6db663bfd1yz6e.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,81an2f9b050f8e09825f13f709a3835494445a265e0f5a0d292e7954b4be5pdmm.jpg,./Data/EST_data/img_train/sadness/81an2f9b050f8e09825f13f709a3835494445a265e0f5a0d292e7954b4be5pdmm.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,zrj5684c626ea19733687b129d6482e88a6dad3111e362e8661168e1c76a1epyp.jpg,./Data/EST_data/img_train/sadness/zrj5684c626ea19733687b129d6482e88a6dad3111e362e8661168e1c76a1epyp.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,py74bf382a02aab687b80eb3c66c06076878d03ab40e07f802213cb47fafav34a.jpg,./Data/EST_data/img_train/sadness/py74bf382a02aab687b80eb3c66c06076878d03ab40e07f802213cb47fafav34a.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,f1gq2aae43bb97b60e8abbb17a98037f9bbebd2236beceea92dddead781abqve9.jpg,./Data/EST_data/img_train/sadness/f1gq2aae43bb97b60e8abbb17a98037f9bbebd2236beceea92dddead781abqve9.jpg,True,분노,중립,중립,0.26666666666666666,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0.0
train,sadness,kwic32c2fc5d3322d9e27fa9a4672997fb75c5e267a6e9f550bc03f7490b9tx7a.jpg,./Data/EST_data/img_train/sadness/kwic32c2fc5d3322d9e27fa9a4672997fb75c5e267a6e9f550bc03f7490b9tx7a.jpg,True,슬픔,슬픔,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,1hiebd263fa15ffe119c3f853fed2f1371777133573abd09d218ba13a5be727vl.jpg,./Data/EST_data/img_train/sadness/1hiebd263fa15ffe119c3f853fed2f1371777133573abd09d218ba13a5be727vl.jpg,True,상처,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,2nbub0f59894b5b94597918819b7584b9f7c6c3f999c80e0b2828d886b84c4le4.jpg,./Data/EST_data/img_train/sadness/2nbub0f59894b5b94597918819b7584b9f7c6c3f999c80e0b2828d886b84c4le4.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,rhb33cc77dbcd7e20f04e325c41e77af8ef9f9335f5c08571757815f54e85aput.jpg,./Data/EST_data/img_train/sadness/rhb33cc77dbcd7e20f04e325c41e77af8ef9f9335f5c08571757815f54e85aput.jpg,True,상처,불안,불안,0.0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.2333333333333333,0.0
train,sadness,eu010976556a73694d2000029d869915e7d3b6a808a53a0033a7ea830eda0jo7b.jpg,./Data/EST_data/img_train/sadness/eu010976556a73694d2000029d869915e7d3b6a808a53a0033a7ea830eda0jo7b.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,6q4vc72642f7c27cd6f788c72a7534d5249e8cc073835f7cf2a350635dde3yshc.jpg,./Data/EST_data/img_train/sadness/6q4vc72642f7c27cd6f788c72a7534d5249e8cc073835f7cf2a350635dde3yshc.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,bfmf0d028ece9a121dbed24c02f1450619deaddd57deeed01f225b0d1ee7faopn.jpg,./Data/EST_data/img_train/sadness/bfmf0d028ece9a121dbed24c02f1450619deaddd57deeed01f225b0d1ee7faopn.jpg,True,중립,불안,슬픔,0.0,0.0,0.0,0.3333333333333333,0.0,0.43333333333333335,0.2333333333333333,0.0
train,sadness,i4b5dbddbcf6c153dfc56ee0c333ccbc95abc7ea9ecb1baf1431eec34d2dbz2hi.jpg,./Data/EST_data/img_train/sadness/i4b5dbddbcf6c153dfc56ee0c333ccbc95abc7ea9ecb1baf1431eec34d2dbz2hi.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,l3euc76ba22b62a45db5123a6ba67d6a7622a538a5e6cc463dd727ea45cb8h9qn.jpg,./Data/EST_data/img_train/sadness/l3euc76ba22b62a45db5123a6ba67d6a7622a538a5e6cc463dd727ea45cb8h9qn.jpg,True,슬픔,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,tzf19c0ac602f5f23faae6165ef261c0ef50559e5cecf9665559f1180b594yfi2.jpg,./Data/EST_data/img_train/sadness/tzf19c0ac602f5f23faae6165ef261c0ef50559e5cecf9665559f1180b594yfi2.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,kvgu598e4c363c7cbe6cf41ebec3d2457de5bdb044c4c75dd16b3deb161d5ldy5.jpeg,./Data/EST_data/img_train/sadness/kvgu598e4c363c7cbe6cf41ebec3d2457de5bdb044c4c75dd16b3deb161d5ldy5.jpeg,True,슬픔,슬픔,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,q5dpfb6f1bb7c8027ed12f03a2f0ce84e13eea25fb04db0f2a8b2eff4175avj05.jpeg,./Data/EST_data/img_train/sadness/q5dpfb6f1bb7c8027ed12f03a2f0ce84e13eea25fb04db0f2a8b2eff4175avj05.jpeg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,p1za55242b9dae26bce293a13b4296e3965cb9aacfdc579956e9e62b51beai5zn.jpg,./Data/EST_data/img_train/sadness/p1za55242b9dae26bce293a13b4296e3965cb9aacfdc579956e9e62b51beai5zn.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,i2vnac5f13e7af8d1f2aeb3331bb15fc76f53643098566ba4f2743ec2a4cf3ozx.jpg,./Data/EST_data/img_train/sadness/i2vnac5f13e7af8d1f2aeb3331bb15fc76f53643098566ba4f2743ec2a4cf3ozx.jpg,True,슬픔,슬픔,기쁨,0.0,0.0,0.0,0.0,0.3333333333333333,0.19999999999999998,0.4666666666666666,0.0
train,sadness,0j75c5d0736fffb41d518f8dddaef0f1eb8ed6c82cc44e3884bdf48bbe0c6kiqq.jpg,./Data/EST_data/img_train/sadness/0j75c5d0736fffb41d518f8dddaef0f1eb8ed6c82cc44e3884bdf48bbe0c6kiqq.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,4awob21a22e0c4f304160440a7483bedeee200a127aa0ea762814e02222ffwk9n.jpg,./Data/EST_data/img_train/sadness/4awob21a22e0c4f304160440a7483bedeee200a127aa0ea762814e02222ffwk9n.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,exey93fe3bf090dc7662629105b7b121bd9ba042608b9207c5dfb99c97564rhip.jpg,./Data/EST_data/img_train/sadness/exey93fe3bf090dc7662629105b7b121bd9ba042608b9207c5dfb99c97564rhip.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,87dv976eac5c9a9174f16ca9ec889d4b12e8a99ad34b99e56211aeff9a3ea04mj.jpg,./Data/EST_data/img_train/sadness/87dv976eac5c9a9174f16ca9ec889d4b12e8a99ad34b99e56211aeff9a3ea04mj.jpg,True,분노,분노,슬픔,0.5333333333333333,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0
train,sadness,ay0ca0facf9fa5ac6549a0c05be2042da3e5a844baa0f5739540a015752d2ds5x.jpg,./Data/EST_data/img_train/sadness/ay0ca0facf9fa5ac6549a0c05be2042da3e5a844baa0f5739540a015752d2ds5x.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,46oj097e34fa68d3dcf43b63671881d290481a1e4d0d4f517dd7f631f1e44yjs6.jpg,./Data/EST_data/img_train/sadness/46oj097e34fa68d3dcf43b63671881d290481a1e4d0d4f517dd7f631f1e44yjs6.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,g6fw1f12bec95b1298fbb15df4f8434a0f9b8ef22f101e74c229b9e089590m6et.jpg,./Data/EST_data/img_train/sadness/g6fw1f12bec95b1298fbb15df4f8434a0f9b8ef22f101e74c229b9e089590m6et.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,e2tief70c9cfc0bfb2dfbd506062f2bbfe320bae368e3b9bfffcd0561b2b34xjy.jpg,./Data/EST_data/img_train/sadness/e2tief70c9cfc0bfb2dfbd506062f2bbfe320bae368e3b9bfffcd0561b2b34xjy.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,ych556b6a4b7c7272e0c7e533cc02479bc05a3c23c9fab57212157c40a0f4thon.jpg,./Data/EST_data/img_train/sadness/ych556b6a4b7c7272e0c7e533cc02479bc05a3c23c9fab57212157c40a0f4thon.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,qkvq5ba4a8f73390ca2874d2dbc05c4402782fdf3285c742cda43729bc3b2z5tz.jpg,./Data/EST_data/img_train/sadness/qkvq5ba4a8f73390ca2874d2dbc05c4402782fdf3285c742cda43729bc3b2z5tz.jpg,True,상처,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,m7eae22899dd49e7f7998a49380845bdfb8f8787d3287f69b979f48fdfdd8ov6z.jpg,./Data/EST_data/img_train/sadness/m7eae22899dd49e7f7998a49380845bdfb8f8787d3287f69b979f48fdfdd8ov6z.jpg,True,슬픔,슬픔,상처,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,eqm265965cb0229892b2ab93b6381154b91d58859b299dba9585089344983f1pt.jpg,./Data/EST_data/img_train/sadness/eqm265965cb0229892b2ab93b6381154b91d58859b299dba9585089344983f1pt.jpg,True,슬픔,슬픔,중립,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666666,0.0
train,sadness,zgdg1b4ae06e3f79c39fbb2434cfca33eb06df509e3d3361c1f0dbb936b91uoi0.jpg,./Data/EST_data/img_train/sadness/zgdg1b4ae06e3f79c39fbb2434cfca33eb06df509e3d3361c1f0dbb936b91uoi0.jpg,True,상처,상처,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,t56rc389866ff4833cddaaac61c3a7a8e5aef8364f2a777734033ca6596ea6afa.jpg,./Data/EST_data/img_train/sadness/t56rc389866ff4833cddaaac61c3a7a8e5aef8364f2a777734033ca6596ea6afa.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,t01879d53ce48073a53c52dab6bc2763903ccea85ac6e0c7bfdceee619b53lp17.jpg,./Data/EST_data/img_train/sadness/t01879d53ce48073a53c52dab6bc2763903ccea85ac6e0c7bfdceee619b53lp17.jpg,True,상처,상처,불안,0.0,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998,0.4666666666666666,0.0
train,sadness,w7jfdfe739870c8a6328b5382b13903838cbd5a9f55ccdaf9e1b97b81b9c33qvp.jpg,./Data/EST_data/img_train/sadness/w7jfdfe739870c8a6328b5382b13903838cbd5a9f55ccdaf9e1b97b81b9c33qvp.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,lgjb85edefa86a90572a95c2fe3cfd5291eed6d7e9d4d6e53704a34bf74cfny0u.jpg,./Data/EST_data/img_train/sadness/lgjb85edefa86a90572a95c2fe3cfd5291eed6d7e9d4d6e53704a34bf74cfny0u.jpg,True,슬픔,중립,상처,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666666,0.0
train,sadness,4mt87ae627e78d437e919912dacb1c1823d3c7683321471a7dd84d9578ca5l833.jpg,./Data/EST_data/img_train/sadness/4mt87ae627e78d437e919912dacb1c1823d3c7683321471a7dd84d9578ca5l833.jpg,True,중립,슬픔,중립,0.0,0.0,0.0,0.0,0.0,0.7666666666666666,0.2333333333333333,0.0
train,sadness,imn16542983323c51e1e510e33631063412c565916925535e7c66393529c7lkzo.jpg,./Data/EST_data/img_train/sadness/imn16542983323c51e1e510e33631063412c565916925535e7c66393529c7lkzo.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,g1pa2fa266eed9805d3b5d3868ea3b5aeed61ae3532f10de6217dbee61da5m108.jpg,./Data/EST_data/img_train/sadness/g1pa2fa266eed9805d3b5d3868ea3b5aeed61ae3532f10de6217dbee61da5m108.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,rcy20a8e8ded48dd0ae47599dfe331809a3d2299e5dbd7a063e484a1ab8a9ar9y.jpg,./Data/EST_data/img_train/sadness/rcy20a8e8ded48dd0ae47599dfe331809a3d2299e5dbd7a063e484a1ab8a9ar9y.jpg,True,상처,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,zkip1d4db8411eb63a4d19ef0859ffeb8ef035d56c59a099aed80fd3f3e99twu9.jpg,./Data/EST_data/img_train/sadness/zkip1d4db8411eb63a4d19ef0859ffeb8ef035d56c59a099aed80fd3f3e99twu9.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,c10h7dd544c856dcde5a2abcabbde2beaa2042bc452cdcdc4180d0a1e5f51wp3d.jpg,./Data/EST_data/img_train/sadness/c10h7dd544c856dcde5a2abcabbde2beaa2042bc452cdcdc4180d0a1e5f51wp3d.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
train,sadness,yu4nd33111fbf15b9abaa62ed05f13db1a36dba2bf8826a8d61b42fd184d7xfvg.jpg,./Data/EST_data/img_train/sadness/yu4nd33111fbf15b9abaa62ed05f13db1a36dba2bf8826a8d61b42fd184d7xfvg.jpg,True,슬픔,슬픔,슬픔,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0
